2025-03-20 08:30:23 - IP 172.16.124.26 consultado, status: #00d700
2025-03-20 12:18:40 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:40 - IP 172.16.124.61 consultado, status: #00d700
2025-03-20 12:18:40 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:40 - IP 172.16.124.60 consultado, status: #00d700
2025-03-20 12:18:40 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:40 - IP 172.16.124.59 consultado, status: #00d700
2025-03-20 12:18:40 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:40 - IP 172.16.124.188 consultado, status: #00d700
2025-03-20 12:18:40 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:44 - IP 172.16.124.189 consultado, status: red
2025-03-20 12:18:44 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:48 - IP 172.16.124.190 consultado, status: red
2025-03-20 12:18:48 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:48 - IP 172.16.124.16 consultado, status: #00d700
2025-03-20 12:18:48 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:48 - IP 172.16.124.28 consultado, status: #00d700
2025-03-20 12:18:48 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:48 - IP 172.16.124.6 consultado, status: #00d700
2025-03-20 12:18:48 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:48 - IP 172.16.124.22 consultado, status: #00d700
2025-03-20 12:18:48 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:48 - IP 172.16.124.41 consultado, status: #00d700
2025-03-20 12:18:48 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:48 - IP 172.16.124.55 consultado, status: #00d700
2025-03-20 12:18:48 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:48 - IP 172.16.124.132 consultado, status: #00d700
2025-03-20 12:18:48 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:48 - IP 172.16.124.13 consultado, status: #00d700
2025-03-20 12:18:48 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:48 - IP 172.16.124.18 consultado, status: #00d700
2025-03-20 12:18:48 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:48 - IP 172.16.124.21 consultado, status: #00d700
2025-03-20 12:18:48 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:48 - IP 172.16.124.66 consultado, status: #00d700
2025-03-20 12:18:48 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:48 - IP 172.16.124.62 consultado, status: #00d700
2025-03-20 12:18:49 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:49 - IP 172.16.124.57 consultado, status: #00d700
2025-03-20 12:18:49 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:49 - IP 172.16.124.38 consultado, status: #00d700
2025-03-20 12:18:49 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:49 - IP 172.16.124.40 consultado, status: #00d700
2025-03-20 12:18:49 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:49 - IP 172.16.124.11 consultado, status: #00d700
2025-03-20 12:18:49 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:49 - IP 172.16.124.56 consultado, status: #00d700
2025-03-20 12:18:49 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:49 - IP 172.16.124.32 consultado, status: #00d700
2025-03-20 12:18:49 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:49 - IP 172.16.124.23 consultado, status: #00d700
2025-03-20 12:18:49 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:49 - IP 172.16.124.10 consultado, status: #00d700
2025-03-20 12:18:49 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:49 - IP 172.16.124.33 consultado, status: #00d700
2025-03-20 12:18:49 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:49 - IP 172.16.124.19 consultado, status: #00d700
2025-03-20 12:18:49 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:49 - IP 172.16.124.51 consultado, status: #00d700
2025-03-20 12:18:49 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:49 - IP 172.16.124.35 consultado, status: #00d700
2025-03-20 12:18:49 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:49 - IP 172.16.124.43 consultado, status: #00d700
2025-03-20 12:18:49 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:49 - IP 172.16.124.8 consultado, status: #00d700
2025-03-20 12:18:49 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:49 - IP 172.16.124.9 consultado, status: #00d700
2025-03-20 12:18:49 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:49 - IP 172.16.124.54 consultado, status: #00d700
2025-03-20 12:18:49 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:49 - IP 172.16.124.58 consultado, status: #00d700
2025-03-20 12:18:49 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:49 - IP 172.16.124.20 consultado, status: #00d700
2025-03-20 12:18:49 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:50 - IP 172.16.124.31 consultado, status: #00d700
2025-03-20 12:18:50 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:50 - IP 172.16.124.253 consultado, status: #00d700
2025-03-20 12:18:50 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:50 - IP 172.16.124.14 consultado, status: #00d700
2025-03-20 12:18:50 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:50 - IP 172.16.124.3 consultado, status: #00d700
2025-03-20 12:18:50 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:50 - IP 172.16.124.4 consultado, status: #00d700
2025-03-20 12:18:50 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:50 - IP 172.16.124.191 consultado, status: #00d700
2025-03-20 12:18:50 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:50 - IP 172.16.124.27 consultado, status: #00d700
2025-03-20 12:18:50 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:50 - IP 172.16.124.5 consultado, status: #00d700
2025-03-20 12:18:50 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:50 - IP 172.16.124.7 consultado, status: #00d700
2025-03-20 12:18:50 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:50 - IP 172.16.124.30 consultado, status: #00d700
2025-03-20 12:18:50 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:50 - IP 172.16.58.52 consultado, status: #00d700
2025-03-20 12:18:50 - IP 172.16.58.43 consultado, status: #00d700
2025-03-20 12:18:50 - IP 172.16.58.49 consultado, status: #00d700
2025-03-20 12:18:50 - IP 172.16.58.39 consultado, status: #00d700
2025-03-20 12:18:50 - IP 172.16.58.42 consultado, status: #00d700
2025-03-20 12:18:50 - IP 172.16.58.37 consultado, status: #00d700
2025-03-20 12:18:51 - IP 172.16.58.35 consultado, status: #00d700
2025-03-20 12:18:51 - IP 172.16.58.47 consultado, status: #00d700
2025-03-20 12:18:51 - IP 172.16.58.36 consultado, status: #00d700
2025-03-20 12:18:51 - IP 172.16.58.55 consultado, status: #00d700
2025-03-20 12:18:51 - IP 172.16.58.46 consultado, status: #00d700
2025-03-20 12:18:51 - IP 172.16.58.48 consultado, status: #00d700
2025-03-20 12:18:51 - IP 172.16.58.53 consultado, status: #00d700
2025-03-20 12:18:51 - IP 172.16.58.51 consultado, status: #00d700
2025-03-20 12:18:51 - IP 172.16.58.54 consultado, status: #00d700
2025-03-20 12:18:51 - IP 172.16.58.34 consultado, status: #00d700
2025-03-20 12:18:51 - IP 172.16.58.38 consultado, status: #00d700
2025-03-20 12:18:51 - IP 172.16.78.7 consultado, status: #00d700
2025-03-20 12:18:51 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:52 - IP 172.16.78.5 consultado, status: #00d700
2025-03-20 12:18:52 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:52 - IP 172.16.78.6 consultado, status: #00d700
2025-03-20 12:18:52 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:52 - IP 172.16.42.2 consultado, status: #00d700
2025-03-20 12:18:52 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:52 - IP 172.16.72.194 consultado, status: #00d700
2025-03-20 12:18:52 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:52 - IP 172.16.90.2 consultado, status: #00d700
2025-03-20 12:18:52 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:56 - IP 172.16.90.3 consultado, status: red
2025-03-20 12:18:56 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:26 - IP 172.16.124.26 consultado, status: #00d700
2025-03-20 12:19:26 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:26 - IP 172.16.124.17 consultado, status: #00d700
2025-03-20 12:19:26 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:27 - IP 172.16.124.135 consultado, status: #00d700
2025-03-20 12:19:27 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:27 - IP 172.16.124.134 consultado, status: #00d700
2025-03-20 12:19:27 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:27 - IP 172.16.124.133 consultado, status: #00d700
2025-03-20 12:19:27 - Conexão IP 172.16.235.63 consultada, status: #00d700
2025-03-20 12:19:27 - IP 172.16.124.24 consultado, status: #00d700
2025-03-20 12:19:27 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:27 - IP 172.16.124.137 consultado, status: #00d700
2025-03-20 12:19:27 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:27 - IP 172.16.124.122 consultado, status: #00d700
2025-03-20 12:19:27 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:27 - IP 172.16.124.140 consultado, status: #00d700
2025-03-20 12:19:27 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:27 - IP 172.16.124.136 consultado, status: #00d700
2025-03-20 12:19:27 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:27 - IP 172.16.124.141 consultado, status: #00d700
2025-03-20 12:19:27 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:27 - IP 172.16.124.154 consultado, status: #00d700
2025-03-20 12:19:27 - Conexão IP 172.16.124.103 consultada, status: #00d700
2025-03-20 12:19:27 - Conexão IP 172.16.124.104 consultada, status: #00d700
2025-03-20 12:19:27 - IP 172.16.124.155 consultado, status: #00d700
2025-03-20 12:19:27 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:27 - IP 172.16.124.98 consultado, status: #00d700
2025-03-20 12:19:27 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:27 - IP 172.16.124.61 consultado, status: #00d700
2025-03-20 12:19:27 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:27 - IP 172.16.124.60 consultado, status: #00d700
2025-03-20 12:19:27 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:27 - IP 172.16.124.59 consultado, status: #00d700
2025-03-20 12:19:27 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:27 - IP 172.16.124.188 consultado, status: #00d700
2025-03-20 12:19:27 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:31 - IP 172.16.124.189 consultado, status: red
2025-03-20 12:19:31 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:35 - IP 172.16.124.190 consultado, status: red
2025-03-20 12:19:35 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:35 - IP 172.16.124.16 consultado, status: #00d700
2025-03-20 12:19:35 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:35 - IP 172.16.124.28 consultado, status: #00d700
2025-03-20 12:19:35 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:35 - IP 172.16.124.6 consultado, status: #00d700
2025-03-20 12:19:35 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:36 - IP 172.16.124.22 consultado, status: #00d700
2025-03-20 12:19:36 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:36 - IP 172.16.124.41 consultado, status: #00d700
2025-03-20 12:19:36 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:36 - IP 172.16.124.55 consultado, status: #00d700
2025-03-20 12:19:36 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:36 - IP 172.16.124.132 consultado, status: #00d700
2025-03-20 12:19:36 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:36 - IP 172.16.124.13 consultado, status: #00d700
2025-03-20 12:19:36 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:36 - IP 172.16.124.18 consultado, status: #00d700
2025-03-20 12:19:36 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:36 - IP 172.16.124.21 consultado, status: #00d700
2025-03-20 12:19:36 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:36 - IP 172.16.124.66 consultado, status: #00d700
2025-03-20 12:19:36 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:36 - IP 172.16.124.62 consultado, status: #00d700
2025-03-20 12:19:36 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:36 - IP 172.16.124.57 consultado, status: #00d700
2025-03-20 12:19:36 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:36 - IP 172.16.124.38 consultado, status: #00d700
2025-03-20 12:19:36 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:36 - IP 172.16.124.40 consultado, status: #00d700
2025-03-20 12:19:36 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:36 - IP 172.16.124.11 consultado, status: #00d700
2025-03-20 12:19:36 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:36 - IP 172.16.124.56 consultado, status: #00d700
2025-03-20 12:19:36 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:36 - IP 172.16.124.32 consultado, status: #00d700
2025-03-20 12:19:36 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:36 - IP 172.16.124.23 consultado, status: #00d700
2025-03-20 12:19:36 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:36 - IP 172.16.124.10 consultado, status: #00d700
2025-03-20 12:19:36 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:36 - IP 172.16.124.33 consultado, status: #00d700
2025-03-20 12:19:36 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:36 - IP 172.16.124.19 consultado, status: #00d700
2025-03-20 12:19:36 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:36 - IP 172.16.124.51 consultado, status: #00d700
2025-03-20 12:19:37 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:37 - IP 172.16.124.35 consultado, status: #00d700
2025-03-20 12:19:37 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:37 - IP 172.16.124.43 consultado, status: #00d700
2025-03-20 12:19:37 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:37 - IP 172.16.124.8 consultado, status: #00d700
2025-03-20 12:19:37 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:37 - IP 172.16.124.9 consultado, status: #00d700
2025-03-20 12:19:37 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:37 - IP 172.16.124.54 consultado, status: #00d700
2025-03-20 12:19:37 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:37 - IP 172.16.124.58 consultado, status: #00d700
2025-03-20 12:19:37 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:37 - IP 172.16.124.20 consultado, status: #00d700
2025-03-20 12:19:37 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:37 - IP 172.16.124.31 consultado, status: #00d700
2025-03-20 12:19:37 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:37 - IP 172.16.124.253 consultado, status: #00d700
2025-03-20 12:19:37 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:37 - IP 172.16.124.14 consultado, status: #00d700
2025-03-20 12:19:37 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:37 - IP 172.16.124.3 consultado, status: #00d700
2025-03-20 12:19:37 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:37 - IP 172.16.124.4 consultado, status: #00d700
2025-03-20 12:19:37 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:37 - IP 172.16.124.191 consultado, status: #00d700
2025-03-20 12:19:37 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:37 - IP 172.16.124.27 consultado, status: #00d700
2025-03-20 12:19:37 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:37 - IP 172.16.124.5 consultado, status: #00d700
2025-03-20 12:19:37 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:37 - IP 172.16.124.7 consultado, status: #00d700
2025-03-20 12:19:37 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:37 - IP 172.16.124.30 consultado, status: #00d700
2025-03-20 12:19:37 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:38 - IP 172.16.58.52 consultado, status: #00d700
2025-03-20 12:19:38 - IP 172.16.58.43 consultado, status: #00d700
2025-03-20 12:19:38 - IP 172.16.58.49 consultado, status: #00d700
2025-03-20 12:19:38 - IP 172.16.58.39 consultado, status: #00d700
2025-03-20 12:19:38 - IP 172.16.58.42 consultado, status: #00d700
2025-03-20 12:19:38 - IP 172.16.58.37 consultado, status: #00d700
2025-03-20 12:19:38 - IP 172.16.58.35 consultado, status: #00d700
2025-03-20 12:19:39 - IP 172.16.58.47 consultado, status: #00d700
2025-03-20 12:19:39 - IP 172.16.58.36 consultado, status: #00d700
2025-03-20 12:19:39 - IP 172.16.58.55 consultado, status: #00d700
2025-03-20 12:19:39 - IP 172.16.58.46 consultado, status: #00d700
2025-03-20 12:19:39 - IP 172.16.58.48 consultado, status: #00d700
2025-03-20 12:19:39 - IP 172.16.58.53 consultado, status: #00d700
2025-03-20 12:19:39 - IP 172.16.58.51 consultado, status: #00d700
2025-03-20 12:19:39 - IP 172.16.58.54 consultado, status: #00d700
2025-03-20 12:19:39 - IP 172.16.58.34 consultado, status: #00d700
2025-03-20 12:19:39 - IP 172.16.58.38 consultado, status: #00d700
2025-03-20 12:19:39 - IP 172.16.78.7 consultado, status: #00d700
2025-03-20 12:19:39 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:40 - IP 172.16.78.5 consultado, status: #00d700
2025-03-20 12:19:40 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:40 - IP 172.16.78.6 consultado, status: #00d700
2025-03-20 12:19:40 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:40 - IP 172.16.42.2 consultado, status: #00d700
2025-03-20 12:19:40 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:40 - IP 172.16.72.194 consultado, status: #00d700
2025-03-20 12:19:40 - Conexão IP  consultada, status: #00d700
2025-03-20 12:19:40 - IP 172.16.90.2 consultado, status: #00d700
2025-03-20 12:19:40 - Conexão IP  consultada, status: #00d700
